name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Pesticide1_Carbaryl_C12H11NO2_1-Naphthyl methylcarbamate M+H,CNC(=O)Oc1cccc2ccccc12,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CCMSLIB00001058720,229.994285
MMV002816 M+H,CCN(CC)C(=O)N1CCN(C)CC1,RCKMWOKWVGPNJF-UHFFFAOYSA-N,CCMSLIB00004722089,1379.944606
MMV004168 M+H,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,WEUCDJCFJHYFRL-UHFFFAOYSA-N,CCMSLIB00004722096,490.06225
Spectral Match to Adenosine 5'-triphosphate from NIST14 M+H,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,ZKHQWZAMYRWXGA-UHFFFAOYSA-N,CCMSLIB00003134605,1999.992115
Spectral Match to Cromolyn from NIST14 M+H,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N,CCMSLIB00003134785,6384.140355
Spectral Match to Deoxycholic acid from NIST14 2M+H,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,KXGVEGMKQFWNSR-UHFFFAOYSA-N,CCMSLIB00003134943,1170.529621
Spectral Match to Quinapril from NIST14 M+H,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,JSDRRTOADPPCHY-UHFFFAOYSA-N,CCMSLIB00003135264,3540.806205
Spectral Match to Acebutolol from NIST14 M+H,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,GOEMGAFJFRBGGG-UHFFFAOYSA-N,CCMSLIB00003135332,6619.370332
Spectral Match to Trifluperidol from NIST14 M+H,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,GPMXUUPHFNMNDH-UHFFFAOYSA-N,CCMSLIB00003136191,139.9921351
Spectral Match to Flunarizine from NIST14 M+H,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,SMANXXCATUTDDT-UHFFFAOYSA-N,CCMSLIB00003136516,502.9950254
Spectral Match to Orphenadrine from NIST14 M+H,Cc1ccccc1C(OCCN(C)C)c1ccccc1,QVYRGXJJSLMXQH-UHFFFAOYSA-N,CCMSLIB00003136525,255.0113588
Spectral Match to Vecuronium cation from NIST14 M+,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,BGSZAXLLHYERSY-UHFFFAOYSA-N,CCMSLIB00003137713,454.9673737
Spectral Match to Isoxsuprine from NIST14 M+H,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,CCMSLIB00003137950,1750.081291
Spectral Match to 11.beta.-Prostaglandin E1 from NIST14 M+H-H2O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,GMVPRGQOIOIIMI-UHFFFAOYSA-N,CCMSLIB00003138302,228.0083614
Spectral Match to Mibefradil from NIST14 M+H,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,HBNPJJILLOYFJU-UHFFFAOYSA-N,CCMSLIB00003138345,799.9370511
Spectral Match to Cilastatin from NIST14 M+H,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,DHSUYTOATWAVLW-UHFFFAOYSA-N,CCMSLIB00003138352,10001.1159
Spectral Match to Tauroursodeoxycholic acid from NIST14 M+H,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,BHTRKEVKTKCXOH-UHFFFAOYSA-N,CCMSLIB00003138533,4999.859925
Spectral Match to Diatrizoic acid from NIST14 M+NH4,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,CCMSLIB00003139191,6999.942985
Spectral Match to Nefopam from NIST14 M+H,CN1CCOC(c2ccccc2)c2ccccc2C1,RGPDEAGGEXEMMM-UHFFFAOYSA-N,CCMSLIB00003139439,79.99842104
Spectral Match to Cefuroxime from NIST14 M+Na,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,JFPVXVDWJQMJEE-UHFFFAOYSA-N,CCMSLIB00003139846,10000.21208
GLUCURONOLACTONE [M-H]-,O=CC(O)C1OC(=O)C(O)C1O,UYUXSRADSPPKRZ-UHFFFAOYSA-N,CCMSLIB00005720669,10699.75698
"""(4R)-4-((3R,5S,7R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7-bis(sulfooxy)hexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" 2M+Na",CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,BWXSDJHAJWTEAD-UHFFFAOYSA-N,CCMSLIB00005464836,5999.913159
Paromomycin_20eV M+H,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,UOZODPSAJZTQNH-UHFFFAOYSA-N,CCMSLIB00005723254,21618.80599
Gentamycin_20eV M+H,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,CEAZRRDELHUEMR-UHFFFAOYSA-N,CCMSLIB00005723272,6599.958536
Ribostamycin_20eV M+H,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,NSKGQURZWSPSBC-UHFFFAOYSA-N,CCMSLIB00005723278,8367.023689
2_pyrrolidinone M+H,O=C1CCCN1,HNJBEVLQSNELDL-UHFFFAOYSA-N,CCMSLIB00006673190,327.9768762
disulfoton [M+H]+,CCOP(=S)(OCC)SCCSCC,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,CCMSLIB00006581668,2.599876827
azinphos-methyl [M+H]+,COP(=S)(OC)SCn1nnc2ccccc2c1=O,CJJOSEISRRTUQB-UHFFFAOYSA-N,CCMSLIB00006581673,6.999294113
(Z)-chlorfenvinfos [M+H]+,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,FSAVDKDHPDSCTO-UHFFFAOYSA-N,CCMSLIB00006581688,10.00075088
chlorpyrifos-methyl [M+H]+,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,HRBKVYFZANMGRE-UHFFFAOYSA-N,CCMSLIB00006581689,1827.790299
Promecarb [M+H]+,CNC(=O)Oc1cc(C)cc(C(C)C)c1,DTAPQAJKAFRNJB-UHFFFAOYSA-N,CCMSLIB00006581863,34.99949342
MORICIZINE CollisionEnergy:102040 M+H,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,FUBVWMNBEHXPSU-UHFFFAOYSA-N,CCMSLIB00010103671,999.9391861
josamycin CollisionEnergy:102040 M+H,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,XJSFLOJWULLJQS-UHFFFAOYSA-N,CCMSLIB00010106266,6999.949273
SENECIPHYLLINE CollisionEnergy:102040 M+H,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,FCEVNJIUIMLVML-UHFFFAOYSA-N,CCMSLIB00010106349,77.00369541
Scopolamine N-butylbromide CollisionEnergy:102040 M,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,YBCNXCRZPWQOBR-UHFFFAOYSA-N,CCMSLIB00010107154,1040.075013
RIFAMYCIN CollisionEnergy:102040 M-H,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,HJYYPODYNSCCOU-UHFFFAOYSA-N,CCMSLIB00010107983,2680.084494
pipemidic acid CollisionEnergy:102040 M+H,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,JOHZPMXAZQZXHR-UHFFFAOYSA-N,CCMSLIB00010108545,10857.59888
CCG-208483 CollisionEnergy:102040 M+Na,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,VHKXXVVRRDYCIK-UHFFFAOYSA-N,CCMSLIB00010110195,18.49908109
dinoprost CollisionEnergy:102040 M-H,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,PXGPLTODNUVGFL-UHFFFAOYSA-N,CCMSLIB00010110520,1170.042908
tubocurarine CollisionEnergy:102040 M+H],COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,JFJZZMVDLULRGK-UHFFFAOYSA-O,CCMSLIB00010112220,27.99802539
nicergoline CollisionEnergy:102040 M+H,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,YSEXMKHXIOCEJA-UHFFFAOYSA-N,CCMSLIB00010112595,1193.014778
"""1-(5-deoxypentofuranosyl)-5-fluoropyrimidine-2,4(1h,3h)-dione CollisionEnergy:102040"" M-H",CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,ZWAOHEXOSAUJHY-UHFFFAOYSA-N,CCMSLIB00010113066,3389.944924
AC1MJ3VH CollisionEnergy:102040 M+H,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,STQGQHZAVUOBTE-UHFFFAOYSA-N,CCMSLIB00010113575,312.1384231
5-BROMO-2'-DEOXYURIDINE CollisionEnergy:102040 M-H,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,WOVKYSAHUYNSMH-UHFFFAOYSA-N,CCMSLIB00010113823,8400.000007
patulin CollisionEnergy:102040 M+H,O=C1C=C2C(=CCOC2O)O1,ZRWPUFFVAOMMNM-UHFFFAOYSA-N,CCMSLIB00010114520,27.78981972
Digitonin CollisionEnergy:102040 M-H,CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,UVYVLBIGDKGWPX-UHFFFAOYSA-N,CCMSLIB00010114523,49.9990645
cephradine CollisionEnergy:102040 M-H,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UHFFFAOYSA-N,CCMSLIB00010114614,10696.59512
dl-Thioctic acid CollisionEnergy:102040 M-H,O=C(O)CCCCC1CCSS1,AGBQKNBQESQNJD-UHFFFAOYSA-N,CCMSLIB00010114619,1129.824749
"""7-(2-hydroxy-2-phenylacetylamino)-3-[(1-methyl(1,2,3,4-tetraazol-5-ylthio))met hyl]-6-oxo-2H,7H,7aH-azetidino[2,1-b]1,3-thiazine-4-carboxylic acid CollisionEnergy:102040"" M+H",Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,OLVCFLKTBJRLHI-UHFFFAOYSA-N,CCMSLIB00010114672,16599.53342
Morphine M+H,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-UHFFFAOYSA-N,CCMSLIB00008851323,334.9964779
Delorazepam M+H,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N,CCMSLIB00009919307,2000.23594
levamisole M+H,c1ccc(C2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-UHFFFAOYSA-N,CCMSLIB00009919330,346.1263427
tizanidine M+H,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,CCMSLIB00009919365,498.3817162
propoxyphene M+H,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,XLMALTXPSGQGBX-UHFFFAOYSA-N,CCMSLIB00009919371,166.3409301
bucinnazine M+H,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,ZQBMUHABRSEAIK-UHFFFAOYSA-N,CCMSLIB00009919382,545.0160066
Desipramine M+H,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,CCMSLIB00009919495,571.5368995
Flurazepam M+H,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,SAADBVWGJQAEFS-UHFFFAOYSA-N,CCMSLIB00009919504,953.2584081
Dehydrocorydaline M,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,RFKQJTRWODZPHF-UHFFFAOYSA-N,CCMSLIB00013748106,999.8990275
Neopynamin M+H,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CXBMCYHAMVGWJQ-UHFFFAOYSA-N,CCMSLIB00011906131,4768.055535
PIRENZEPINE [M+H]+,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF-UHFFFAOYSA-N,CCMSLIB00012465045,4999.857712
FENSPIRIDE [M+Na]+,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,FVNFBBAOMBJTST-UHFFFAOYSA-N,CCMSLIB00012465050,654.3981733
SULFAMONOMETHOXINE [M+H]+,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,WMPXPUYPYQKQCX-UHFFFAOYSA-N,CCMSLIB00012465093,7496.692675
RITODRINE [M+H]+,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,IOVGROKTTNBUGK-UHFFFAOYSA-N,CCMSLIB00012465110,1839.94237
METAPROTERENOL [M+K]+,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,CCMSLIB00012465155,3369.984051
OXYBATE [M+H]+,O=C(O)CCCO,SJZRECIVHVDYJC-UHFFFAOYSA-N,CCMSLIB00012465235,9689.534614
OXYPHENCYCLIMINE [M+H]+,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,DUDKAZCAISNGQN-UHFFFAOYSA-N,CCMSLIB00012465241,1369.781249
PROPAFENONE [M+H]+,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,JWHAUXFOSRPERK-UHFFFAOYSA-N,CCMSLIB00012465246,699.8954461
MINOXIDIL_metabolite_005 [M+Na]+,O=CCCCC=O,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,CCMSLIB00012465273,134.0040154
NAPHAZOLINE [M+H]+,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,CCMSLIB00012465301,1259.940081
CEFAZOLIN [M+H]+,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,MLYYVTUWGNIJIB-UHFFFAOYSA-N,CCMSLIB00012465305,10999.54018
MEPIVACAINE [M+H]+,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,CCMSLIB00012465354,4999.918815
CEFOXITIN [M+H]+,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,WZOZEZRFJCJXNZ-UHFFFAOYSA-N,CCMSLIB00012465429,10000.93577
NYLIDRIN [M+H]+,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,PTGXAUBQBSGPKF-UHFFFAOYSA-N,CCMSLIB00012465506,4799.77556
OXACILLIN [M+H]+,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UWYHMGVUTGAWSP-UHFFFAOYSA-N,CCMSLIB00012465528,9998.903964
CEFMETAZOLE [M+Na]+,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SNBUBQHDYVFSQF-UHFFFAOYSA-N,CCMSLIB00012465532,3203.687444
OXYMETAZOLINE [M+H]+,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,WYWIFABBXFUGLM-UHFFFAOYSA-N,CCMSLIB00012465554,0.737532397
BENZETHONIUM [M]+,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,SIYLLGKDQZGJHK-UHFFFAOYSA-N,CCMSLIB00012465627,393.1049917
PARGYLINE [M+H]+,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N,CCMSLIB00012465654,273.8578392
METHSCOPOLAMINE [M]+,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,LZCOQTDXKCNBEE-UHFFFAOYSA-N,CCMSLIB00012465716,2782.770957
PRAVASTATIN [M+H]+,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,TUZYXOIXSAXUGO-UHFFFAOYSA-N,CCMSLIB00012465773,11999.03894
CEFADROXIL [M+H]+,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,BOEGTKLJZSQCCD-UHFFFAOYSA-N,CCMSLIB00012465883,10000.1376
CEFOTAXIME [M+H]+,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,GPRBEKHLDVQUJE-UHFFFAOYSA-N,CCMSLIB00012465899,20001.14168
CEPHALOTHIN [M+Na]+,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,XIURVHNZVLADCM-UHFFFAOYSA-N,CCMSLIB00012465910,9998.839698
CEPHAPIRIN [M+Na]+,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,UQLLWWBDSUHNEB-UHFFFAOYSA-N,CCMSLIB00012465917,16357.08147
NICARDIPINE [M+H]+,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,CCMSLIB00012466001,242.6353155
ETHOPROPAZINE [M+H]+,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCMSLIB00012466095,1700.097926
PIPERACILLIN [M+H]+,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,IVBHGBMCVLDMKU-UHFFFAOYSA-N,CCMSLIB00012466179,10000.69556
PIPERAZINE [M+Na]+,C1CNCCN1,GLUUGHFHXGJENI-UHFFFAOYSA-N,CCMSLIB00012466238,2605.62059
VALPROATE [M+H]+,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,CCMSLIB00012466278,669.9814167
PROMAZINE [M+H]+,CN(C)CCCN1c2ccccc2Sc2ccccc21,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,CCMSLIB00012466353,374.1289043
HETACILLIN [M+H]+,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,DXVUYOAEDJXBPY-UHFFFAOYSA-N,CCMSLIB00012466399,10000.59054
DICLOXACILLIN [M+H]+,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,YFAGHNZHGGCZAX-UHFFFAOYSA-N,CCMSLIB00012466515,3578.741279
IMIPRAMINE [M+H]+,CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,CCMSLIB00012466544,276.1192546
IPRATROPIUM [M]+,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OEXHQOGQTVQTAT-UHFFFAOYSA-N,CCMSLIB00012466639,1663.180072
BEKANAMYCIN [M+Na]+,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,SKKLOUVUUNMCJE-UHFFFAOYSA-N,CCMSLIB00012466711,9999.607058
DIPHENYLPYRALINE [M+H]+,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,OWQUZNMMYNAXSL-UHFFFAOYSA-N,CCMSLIB00012466723,698.0024807
TETRAHYDROZOLINE [M+H]+,c1ccc2c(c1)CCCC2C1=NCCN1,BYJAVTDNIXVSPW-UHFFFAOYSA-N,CCMSLIB00012466819,784.980403
THIORIDAZINE [M+H]+,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N,CCMSLIB00012466865,1027.021908
FENOTEROL [M+H]+,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,LSLYOANBFKQKPT-UHFFFAOYSA-N,CCMSLIB00012466907,1599.957805
MEBEVERINE [M+H]+,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,VYVKHNNGDFVQGA-UHFFFAOYSA-N,CCMSLIB00012466921,1539.795649
FAMPRIDINE [M+H]+,Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,CCMSLIB00012466978,24.16372516
GUANFACINE [M+H]+,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,INJOMKTZOLKMBF-UHFFFAOYSA-N,CCMSLIB00012467208,141.995961
MIDODRINE [M+H]+,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,PTKSEFOSCHHMPD-UHFFFAOYSA-N,CCMSLIB00012467224,68.79837664
ALRESTATIN [M+Na]+,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,GCUCIFQCGJIRNT-UHFFFAOYSA-N,CCMSLIB00012467288,2499.911845
CEFTIBUTEN [M+H]+,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,UNJFKXSSGBWRBZ-UHFFFAOYSA-N,CCMSLIB00012467616,9409.101795
BEPRIDIL [M+H]+,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,UIEATEWHFDRYRU-UHFFFAOYSA-N,CCMSLIB00012467705,6849.08429
TRIMIPRAMINE [M+H]+,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,CCMSLIB00012467738,799.8858859
MEXILETINE [M+H]+,Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N,CCMSLIB00012467877,329.9944776
DOBUTAMINE [M+H]+,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,JRWZLRBJNMZMFE-UHFFFAOYSA-N,CCMSLIB00012467990,2296.106653
TOLMETIN [M+H]+,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,UPSPUYADGBWSHF-UHFFFAOYSA-N,CCMSLIB00012468142,687.7195337
CLEMIZOLE [M+H]+,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,CJXAEXPPLWQRFR-UHFFFAOYSA-N,CCMSLIB00012468157,1949.742669
AMINOTHIAZOLE [M+H]+,Nc1nccs1,RAIPHJJURHTUIC-UHFFFAOYSA-N,CCMSLIB00012468191,479.9712421
METICRANE [M+H]+,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,FNQQBFNIYODEMB-UHFFFAOYSA-N,CCMSLIB00012468230,15997.03652
PIMETHIXENE [M+H]+,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,CCMSLIB00012468238,549.9343982
BARBITAL [M+H]+,CCC1(CC)C(=O)NC(=O)NC1=O,FTOAOBMCPZCFFF-UHFFFAOYSA-N,CCMSLIB00012468327,599.9837124
FOSFOSAL [M+H]+,O=C(O)c1ccccc1OP(=O)(O)O,FFKUDWZICMJVPA-UHFFFAOYSA-N,CCMSLIB00012468443,1103.994939
BENZYDAMINE [M+H]+,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,CCMSLIB00012468499,804.22475
CETRIMONIUM [M]+,CCCCCCCCCCCCCCCC[N+](C)(C)C,RLGQACBPNDBWTB-UHFFFAOYSA-N,CCMSLIB00012468552,409.9250749
PRONETALOL [M+H]+,CC(C)NCC(O)c1ccc2ccccc2c1,HWUHKUGQGSTAGB-UHFFFAOYSA-N,CCMSLIB00012468563,915.8043461
PHENOTHRIN [M+H]+,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,SBNFWQZLDJGRLK-UHFFFAOYSA-N,CCMSLIB00012468600,9998.345027
BECLAMIDE [M+H]+,O=C(CCCl)NCc1ccccc1,JPYQFYIEOUVJDU-UHFFFAOYSA-N,CCMSLIB00012468641,3199.919058
ASTEMIZOLE [M+H]+,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,GXDALQBWZGODGZ-UHFFFAOYSA-N,CCMSLIB00012468653,2560.106065
CHLOROPYRAMINE [M+H]+,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,ICKFFNBDFNZJSX-UHFFFAOYSA-N,CCMSLIB00012468698,919.9682541
PIPENZOLATE [M]+,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,WPUKUEMZZRVAKZ-UHFFFAOYSA-N,CCMSLIB00012468712,882.4578149
ALPRENOLOL [M+H]+,C=CCc1ccccc1OCC(O)CNC(C)C,PAZJSJFMUHDSTF-UHFFFAOYSA-N,CCMSLIB00012468724,589.9905351
PYRITINOL [M+H]+,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,SIXLXDIJGIWWFU-UHFFFAOYSA-N,CCMSLIB00012468821,4899.245385
PENTYLENETETRAZOL [M+H]+,C1CCc2nnnn2CC1,CWRVKFFCRWGWCS-UHFFFAOYSA-N,CCMSLIB00012468845,139.9959473
CLORGILINE [M+H]+,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,BTFHLQRNAMSNLC-UHFFFAOYSA-N,CCMSLIB00012469042,209.9961421
KASUGAMYCIN [M+H]+,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,PVTHJAPFENJVNC-UHFFFAOYSA-N,CCMSLIB00012469114,15836.41586
PANTETHINE [M+H]+,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,DJWYOLJPSHDSAL-UHFFFAOYSA-N,CCMSLIB00012469190,9999.423147
SUXIBUZONE [M+H]+,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,ONWXNHPOAGOMTG-UHFFFAOYSA-N,CCMSLIB00012470773,1700.077539
