name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Fenvalerate_CE15 M+Na,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,NYPJDWWKZLNGGM-UHFFFAOYSA-N,CCMSLIB00013940278,999.9809478
Sulfotep_CE15 M+H,CCOP(=S)(OCC)OP(=S)(OCC)OCC,XIUROWKZWPIAIB-UHFFFAOYSA-N,CCMSLIB00013940306,4.999612193
Fenpropathrin_CE15 M+H,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,XQUXKZZNEFRCAW-UHFFFAOYSA-N,CCMSLIB00013940320,999.9141464
roxarsone [M+H]+,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,XMVJITFPVVRMHC-UHFFFAOYSA-N,CCMSLIB00016142663,50.0005703
Dextilidine [M+H]+,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,WDEFBBTXULIOBB-UHFFFAOYSA-N,CCMSLIB00016142873,499.9890265
Meseclazone [M+H]+,CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,OJGJQQNLRVNIKE-UHFFFAOYSA-N,CCMSLIB00016142921,2499.916548
TIQUIZIUM [M+H]+,C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2,ZGSDGGRVFIYKKE-UHFFFAOYSA-N,CCMSLIB00016143177,661.9158838
Oxitropium [M+H]+,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,NVOYVOBDTVTBDX-UHFFFAOYSA-N,CCMSLIB00016144011,2999.819508
Oxepinac [M+H]+,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,PYIHCGFQQSKYBO-UHFFFAOYSA-N,CCMSLIB00016144191,599.9821076
W-2429 [M+H]+,O=c1c2ccccc2nc2n1OCC2,ZHIKRYZUZNUZFQ-UHFFFAOYSA-N,CCMSLIB00016144684,699.9776819
Alinidine [M+H]+,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,OXTYVEUAQHPPMV-UHFFFAOYSA-N,CCMSLIB00016144802,149.9927822
Inaperisone [M+H]+,CCc1ccc(C(=O)C(C)CN2CCCC2)cc1,VNFAARJCGSAROU-UHFFFAOYSA-N,CCMSLIB00016146362,399.9902184
Levofenfluramine [M+H]+,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,CCMSLIB00016146448,99.99956765
54249-44-4 [M+H]+,CCOC(=O)C(=O)Nc1cccc(OC)c1C(N)=O,GGLRYZACPLNCKB-UHFFFAOYSA-N,CCMSLIB00016146580,4999.943657
metiazinic acid [M+H]+,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,LMINNBXUMGNKMM-UHFFFAOYSA-N,CCMSLIB00016146702,1999.697795
BENZOCTAMINE [M+H]+,CNCC12CCC(c3ccccc31)c1ccccc12,GNRXCIONJWKSEA-UHFFFAOYSA-N,CCMSLIB00016146914,199.9542823
tripamide [M+H]+,NS(=O)(=O)c1cc(C(=O)NN2CC3C4CCC(C4)C3C2)ccc1Cl,UHLOVGKIEARANS-UHFFFAOYSA-N,CCMSLIB00016147170,2000.14059
Indeloxazine [M+H]+,C1=Cc2cccc(OCC3CNCCO3)c2C1,MADRVGBADLFHMO-UHFFFAOYSA-N,CCMSLIB00016149533,59.99870298
Bunitrolol [M+H]+,CC(C)(C)NCC(O)COc1ccccc1C#N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,CCMSLIB00016150647,489.9881607
Virstatin [M+H]+,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,ZHXRDXTYPCPBTI-UHFFFAOYSA-N,CCMSLIB00016151243,3799.959761
Cyclopentobarbital [M-H]-,C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,XOVJAYNMQDTIJD-UHFFFAOYSA-N,CCMSLIB00016152509,104.9977589
Methaniazide [M-H]-,O=C(NNCS(=O)(=O)O)c1ccncc1,GQZQCROBCYNTMU-UHFFFAOYSA-N,CCMSLIB00016153549,249.9967565
phenobarbital [M-H]-,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,CCMSLIB00016155375,149.9941869
Massbank:AU261605 Parathion-methyl|Methyl parathion|dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane M+H,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,RLBIQVVOMOPOHC-UHFFFAOYSA-N,CCMSLIB00005773621,89.99965801
