name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
PYROVALERONE [M+H]+,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,SWUVZKWCOBGPTH-UHFFFAOYSA-N,CCMSLIB00016151217,359.991197
meperidine [M+H]+,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,CCMSLIB00016153057,499.9838282
Terbufibrol [M-H]-,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,PXODZCMXOZRVEN-UHFFFAOYSA-N,CCMSLIB00016152450,1799.963414
phenobarbital [M-H]-,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,CCMSLIB00016155375,166.5768569
Bemetizide [M-H]-,CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,PYVUMAGVCSQCBD-UHFFFAOYSA-N,CCMSLIB00016155637,5000.037323
"3,4-dichloroaniline (known isomers: 0; isobaric peaks: 0) M+H",Nc1ccc(Cl)c(Cl)c1,SDYWXFYBZPNOFX-UHFFFAOYSA-N,CCMSLIB00014903705,674.9625052
bisphenol A (known isomers: 0; isobaric peaks: 0) M+NH4,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IISBACLAFKSPIT-UHFFFAOYSA-N,CCMSLIB00014912607,2229.990234
acetyl chloride_benzyl alcohol (known isomers: 1; isobaric peaks: 1) M+NH4,CC(=O)OCc1ccccc1,QUKGYYKBILRGFE-UHFFFAOYSA-N,CCMSLIB00015060634,2199.897452
"Massbank:PR100423 N,N-Dimethylformamide|DMF|DMFA|N,N-Dimethylmethanamide|Formyldimethylamine|Formic acid dimethylamide|N,N-Dimethylformamide(DMF) [M+H]+",CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,CCMSLIB00000223247,4999.657981
Massbank:AU262306 Chlorpropham|propan-2-yl N-(3-chlorophenyl)carbamate M+H,CC(C)OC(=O)Nc1cccc(Cl)c1,CWJSHJJYOPWUGX-UHFFFAOYSA-N,CCMSLIB00005772309,4999.906398
"Massbank:AU242304 Quaternium-15 (free base)|Chloroallyl methenamine|1-[(Z)-3-chloroprop-2-enyl]-3,5,7-triaza-1-azoniatricyclo[3.3.1.1^{3,7}]decane M+H",ClC=CC[N+]12CN3CN(CN(C3)C1)C2,LDLCEGCJYSDJLX-UHFFFAOYSA-N,CCMSLIB00005772318,78.49708873
Massbank:AU581049 Bisphenol A diglycidyl ether|2-[[4-[2-[4-(oxiran-2-ylmethoxy)phenyl]propan-2-yl]phenoxy]methyl]oxirane M+NH4,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,CCMSLIB00005772424,1979.889491
Massbank:AU247501 Tris(2-ethylhexl)phosphate|tris(2-ethylhexyl) phosphate M+H,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,GTVWRXDRKAHEAD-UHFFFAOYSA-N,CCMSLIB00005772949,45995.55494
Massbank:AU261605 Parathion-methyl|Methyl parathion|dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane M+H,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,RLBIQVVOMOPOHC-UHFFFAOYSA-N,CCMSLIB00005773621,419.9984041
Massbank:AU243806 2-Aminopyridine|pyridin-2-amine M+H,Nc1ccccn1,ICSNLGPSRYBMBD-UHFFFAOYSA-N,CCMSLIB00005776058,740.9448869
ACRYLAMIDE M+H,C=CC(N)=O,HRPVXLWXLXDGHG-UHFFFAOYSA-N,CCMSLIB00006678429,150.0021104
