name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
"""(2S,4S,5S,3R)-2,5-bis(3-pyridylcarbonyloxymethyl)-2-hydroxy-4-(3-pyridylcarbon yloxy)oxolan-3-yl pyridine-3-carboxylate CollisionEnergy:102040"" M+2H]",O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,FUWFSXZKBMCSKF-UHFFFAOYSA-N,CCMSLIB00010113793,23798.41474
5-BROMO-2'-DEOXYURIDINE CollisionEnergy:102040 M-H,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,WOVKYSAHUYNSMH-UHFFFAOYSA-N,CCMSLIB00010113823,9100.000003
guaiazulene CollisionEnergy:102040 M-e,Cc1ccc(C(C)C)cc2c(C)ccc1-2,FWKQNCXZGNBPFD-UHFFFAOYSA-N,CCMSLIB00010114262,1219.944632
Aspergillin CollisionEnergy:102040 M+H,CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,FIVPIPIDMRVLAY-UHFFFAOYSA-N,CCMSLIB00010114283,67.00020524
4-Hexylresorcinol CollisionEnergy:102040 M+H,CCCCCCc1ccc(O)cc1O,WFJIVOKAWHGMBH-UHFFFAOYSA-N,CCMSLIB00010114377,1039.978587
2-thiouracil CollisionEnergy:102040 M-H,O=c1cc[nH]c(=S)[nH]1,ZEMGGZBWXRYJHK-UHFFFAOYSA-N,CCMSLIB00010114441,2849.866567
AC1L1X1Z CollisionEnergy:102040 M+Na,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,PGBHMTALBVVCIT-UHFFFAOYSA-N,CCMSLIB00010114511,1897.212249
patulin CollisionEnergy:102040 M+H,O=C1C=C2C(=CCOC2O)O1,ZRWPUFFVAOMMNM-UHFFFAOYSA-N,CCMSLIB00010114520,16.99988969
plicamycin CollisionEnergy:102040 M-H,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,CFCUWKMKBJTWLW-UHFFFAOYSA-N,CCMSLIB00010114561,499.9741969
guaiacol CollisionEnergy:102040 M+H-H2O,COc1ccccc1O,LHGVFZTZFXWLCP-UHFFFAOYSA-N,CCMSLIB00010114588,621.0050031
cephradine CollisionEnergy:102040 M-H,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UHFFFAOYSA-N,CCMSLIB00010114614,3978.43639
dl-Thioctic acid CollisionEnergy:102040 M-H,O=C(O)CCCCC1CCSS1,AGBQKNBQESQNJD-UHFFFAOYSA-N,CCMSLIB00010114619,501.9221446
Bakuchiol CollisionEnergy:102040 M+H,C=CC(C)(C=Cc1ccc(O)cc1)CCC=C(C)C,LFYJSSARVMHQJB-UHFFFAOYSA-N,CCMSLIB00010114634,2560.109834
ergocalciferol CollisionEnergy:102040 M+H,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,MECHNRXZTMCUDQ-UHFFFAOYSA-N,CCMSLIB00010114654,23.69647479
"""7-(2-hydroxy-2-phenylacetylamino)-3-[(1-methyl(1,2,3,4-tetraazol-5-ylthio))met hyl]-6-oxo-2H,7H,7aH-azetidino[2,1-b]1,3-thiazine-4-carboxylic acid CollisionEnergy:102040"" M+H",Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,OLVCFLKTBJRLHI-UHFFFAOYSA-N,CCMSLIB00010114672,19899.44065
COUMERMYCIN CollisionEnergy:102040 M-H,COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4c[nH]c(C(=O)Nc5c(O)c6ccc(OC7OC(C)(C)C(OC)C(OC(=O)c8ccc(C)[nH]8)C7O)c(C)c6oc5=O)c4C)c(=O)oc3c2C)OC1(C)C,WTIJXIZOODAMJT-UHFFFAOYSA-N,CCMSLIB00010114683,2000.014414
HEPTANOIC ACID CollisionEnergy:102040 M+acetate,CCCCCCC(=O)O,MNWFXJYAOYHMED-UHFFFAOYSA-N,CCMSLIB00010114698,6399.655885
"""4-[(2S,1R)-1-ethyl-2-(4-hydroxyphenyl)butyl]phenol CollisionEnergy:102040"" M+formate",CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,PBBGSZCBWVPOOL-UHFFFAOYSA-N,CCMSLIB00010114714,1000.10356
shikonin CollisionEnergy:102040 M-H,CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,NEZONWMXZKDMKF-UHFFFAOYSA-N,CCMSLIB00010114719,999.9687824
Atheroline M+H,COc1cc2c(cc1O)C(=O)c1nccc3cc(OC)c(OC)c-2c13,VITQCDLNBVTCJS-UHFFFAOYSA-N,CCMSLIB00008851215,449.9586459
Crebanine M+H,COc1ccc2c(c1OC)CC1c3c(cc4c(c3-2)OCO4)CCN1C,UVDQDNQWGQFIAO-UHFFFAOYSA-N,CCMSLIB00008851242,89472.3726
Higenamine M+H,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,WZRCQWQRFZITDX-UHFFFAOYSA-N,CCMSLIB00008851283,3349.925914
Morphine M+H,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-UHFFFAOYSA-N,CCMSLIB00008851323,624.7974004
Nuciferine M+H,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,ORJVQPIHKOARKV-UHFFFAOYSA-N,CCMSLIB00008851356,240.0146251
Stepholidine M+H,COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,JKPISQIIWUONPB-UHFFFAOYSA-N,CCMSLIB00008851407,928.0566928
(+)-oxypeucedanin M+H,CC1(C)OC1COc1c2ccoc2cc2oc(=O)ccc12,QTAGQHZOLRFCBU-UHFFFAOYSA-N,CCMSLIB00010007698,1519.98407
hypaconitine M+H,COCC12CCC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2,FIDOCHXHMJHKRW-UHFFFAOYSA-N,CCMSLIB00010007724,6.169045915
matrine M+H,O=C1CCCC2C3CCCN4CCCC(CN12)C34,ZSBXGIUJOOQZMP-UHFFFAOYSA-N,CCMSLIB00010007730,242.990216
mesaconitine M+H,COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,XUHJBXVYNBQQBD-UHFFFAOYSA-N,CCMSLIB00010007731,2.017784697
gomisin A M+Na,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)(O)C2,ZWRRJEICIPUPHZ-UHFFFAOYSA-N,CCMSLIB00010007755,777.0559706
daphnetin M+H,O=c1ccc2ccc(O)c(O)c2o1,ATEFPOUAMCWAQS-UHFFFAOYSA-N,CCMSLIB00010007771,5369.909567
cucurbitacin B M+FA-H,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,IXQKXEUSCPEQRD-UHFFFAOYSA-N,CCMSLIB00010008000,13.99969929
Etizolam M+H,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,VMZUTJCNQWMAGF-UHFFFAOYSA-N,CCMSLIB00009919306,3069.507517
Delorazepam M+H,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N,CCMSLIB00009919307,940.1108918
Lormetazepam M+H,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,FJIKWRGCXUCUIG-UHFFFAOYSA-N,CCMSLIB00009919312,1790.053401
levamisole M+H,c1ccc(C2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-UHFFFAOYSA-N,CCMSLIB00009919330,214.2384795
tizanidine M+H,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,CCMSLIB00009919365,234.9925902
propoxyphene M+H,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,XLMALTXPSGQGBX-UHFFFAOYSA-N,CCMSLIB00009919371,187.5462689
bucinnazine M+H,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,ZQBMUHABRSEAIK-UHFFFAOYSA-N,CCMSLIB00009919382,532.9321558
Desipramine M+H,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,CCMSLIB00009919495,375.6763429
Flurazepam M+H,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,SAADBVWGJQAEFS-UHFFFAOYSA-N,CCMSLIB00009919504,565.0361936
Oxymorphone M+H,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,UQCNKQCJZOAFTQ-UHFFFAOYSA-N,CCMSLIB00009919526,401.9973322
Glu-C12:0 M+H,CCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,AVBJHQDHVYGQLS-UHFFFAOYSA-N,CCMSLIB00010010681,5499.382278
Leu-C18:0 M+H,CCCCCCCCCCCCCCCCCC(=O)NC(CC(C)C)C(=O)O,FTIQEVPFMLQJJT-UHFFFAOYSA-N,CCMSLIB00010010791,4999.446747
Glu-C18:1 M+H,CCCCCCCCC=CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,UUFVSGRELDGPGL-UHFFFAOYSA-N,CCMSLIB00010010923,8300.342823
ARECOLINE HYDROBROMIDE2 M+H,COC(=O)C1=CCCN(C)C1,HJJPJSXJAXAIPN-UHFFFAOYSA-N,CCMSLIB00011427891,574.4303544
CYTISINE(LABURNIN) M+H,O=c1cccc2n1CC1CNCC2C1,ANJTVLIZGCUXLD-UHFFFAOYSA-N,CCMSLIB00011428069,100.9968145
TOMATINE M+H,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,REJLGAUYTKNVJM-UHFFFAOYSA-N,CCMSLIB00011428139,500.0000001
2-Amino-4 Methylbenzothiazole M-H,Cc1cccc2sc(N)nc12,GRIATXVEXOFBGO-UHFFFAOYSA-N,CCMSLIB00011428647,696.9872681
2-Amino-5 Methylbenzothiazole M-H,Cc1ccc2sc(N)nc2c1,MELAGXOBBSTJPI-UHFFFAOYSA-N,CCMSLIB00011428651,1069.980456
Eugenol M-H,C=CCc1ccc(O)c(OC)c1,RRAFCDWBNXTKKO-UHFFFAOYSA-N,CCMSLIB00011428705,2999.926917
AZULENE M+H,c1ccc2cccc-2cc1,CUFNKYGDVFVPHO-UHFFFAOYSA-N,CCMSLIB00011431633,2999.906378
Plumbagin M-H,CC1=CC(=O)c2c(O)cccc2C1=O,VCMMXZQDRFWYSE-UHFFFAOYSA-N,CCMSLIB00012725647,15.99982996
Dehydrocorydaline M,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,RFKQJTRWODZPHF-UHFFFAOYSA-N,CCMSLIB00013748106,409.9586015
Mycinamicin IV M+H,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC=CC1COC1OC(C)C(O)C(OC)C1OC,DBTIHDIIXPQOFR-UHFFFAOYSA-N,CCMSLIB00011906000,2000.025867
Pyridomycin M+H,CCC(C)=C1OC(=O)C(C)C(O)C(Cc2cccnc2)NC(=O)C(NC(=O)c2ncccc2O)C(C)OC1=O,WHIKSLGSXKIHCA-UHFFFAOYSA-N,CCMSLIB00011906045,1000.049947
Formycin-A M+H,Nc1ncnc2c(C3OC(CO)C(O)C3O)[nH]nc12,KBHMEHLJSZMEMI-UHFFFAOYSA-N,CCMSLIB00011906083,999.9812896
Mycinamicin I M+H,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC2OC2C1COC1OC(C)C(O)C(OC)C1OC,QABCJBNUVVMWAL-UHFFFAOYSA-N,CCMSLIB00011906087,2000.028093
Netropsin M+H,Cn1cc(NC(=O)c2cc(NC(=O)CNC(=N)N)cn2C)cc1C(=O)NCCC(=N)N,IDBIFFKSXLYUOT-UHFFFAOYSA-N,CCMSLIB00011906106,300.0188167
Dantron M+H,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,QBPFLULOKWLNNW-UHFFFAOYSA-N,CCMSLIB00011906120,6999.883438
Neopynamin M+H,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CXBMCYHAMVGWJQ-UHFFFAOYSA-N,CCMSLIB00011906131,1205.027497
Arenaemycin E M+H,CC1=CC23C(COC(=O)C24CO4)C(C(=O)O)=CC3C1C,NUPNVWUYFVEAIT-UHFFFAOYSA-N,CCMSLIB00011906137,24.99927612
Dimetilan M+H,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,RDBIYWSVMRVKSG-UHFFFAOYSA-N,CCMSLIB00011906141,59.99925084
Nikkomycin I M+H,CC(C(N)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)O)C1OC(n2cc(C=O)[nH]c2=O)C(O)C1O)C(O)c1ccc(O)cn1,LCKTVQPHDUFHML-UHFFFAOYSA-N,CCMSLIB00011906154,2000.128089
"""Niphithricin A, Copiamycin"" M+H",CNC(=N)NCCCC=CCCCC(C)CC(C)C1OC(=O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)C=CC1C)CC(O)C2O,DTXXAWMAXGFPJR-UHFFFAOYSA-N,CCMSLIB00011906155,1029.943555
Nikkomycin M M+H,NC(C(=O)NC(CCC(=O)O)C(=O)O)C1OC(n2cc(C=O)[nH]c2=O)C(O)C1O,NBXXBNKMLQTMIN-UHFFFAOYSA-N,CCMSLIB00011906171,1999.985587
Streptovaricin M+H,COC(=O)C1C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC2=C(C)C(OC(C)=O)=c3c(c(O)c(C)c4c3=C(OCO4)C(C)=CC(C)(O)C(O)C(C)C1O)C2=O,JDECNKBYILMOLE-UHFFFAOYSA-N,CCMSLIB00011906173,1999.893486
Cochliodinol M+H,CC(C)=CCc1ccc2[nH]cc(C3=C(O)C(=O)C(c4c[nH]c5ccc(CC=C(C)C)cc45)=C(O)C3=O)c2c1,ZXRULNXZJSCTQQ-UHFFFAOYSA-N,CCMSLIB00011906177,220.9991277
Mycinamicin II M+H,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC2OC2C1(O)COC1OC(C)C(O)C(OC)C1OC,WWIDEZOUVSJVHS-UHFFFAOYSA-N,CCMSLIB00011906188,2000.030223
Elasnin M+H,CCCCCC(=O)C(CCCC)c1oc(=O)c(CCCC)c(O)c1CCCC,SNSPVFCYLPZTRZ-UHFFFAOYSA-N,CCMSLIB00011906242,1000.050944
Ikarugamycin M+H,CCC1C(C)CC2C1C=CC1C3CC=CC(=O)NCCCC4NC(=O)C(=C4O)C(=O)C=CC3CC12,GHXZHWYUSAWISC-UHFFFAOYSA-N,CCMSLIB00011906267,499.9655268
Decoyinine [Angustmycin A] M+Na,C=C1OC(CO)(n2cnc3c(N)ncnc32)C(O)C1O,UZSSGAOAYPICBZ-UHFFFAOYSA-N,CCMSLIB00011906308,2499.946288
Milbemycin D M+Na,CC1=CCC2CC(CC3(CCC(C)C(C(C)C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O,BWCRYQGQPDBOAU-UHFFFAOYSA-N,CCMSLIB00011906382,1609.884327
Ketomycin M-H,O=C(O)C(=O)C1CC=CCC1,XJVDGWZMESEVTD-UHFFFAOYSA-N,CCMSLIB00011906657,2499.918916
MAFENIDE [M+H]+,NCc1ccc(S(N)(=O)=O)cc1,TYMRLRRVMHJFTF-UHFFFAOYSA-N,CCMSLIB00012465023,7999.742267
PIRENZEPINE [M+H]+,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF-UHFFFAOYSA-N,CCMSLIB00012465045,2814.098309
FENSPIRIDE [M+Na]+,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,FVNFBBAOMBJTST-UHFFFAOYSA-N,CCMSLIB00012465050,249.9932781
PRAMOXINE [M+H]+,CCCCOc1ccc(OCCCN2CCOCC2)cc1,DQKXQSGTHWVTAD-UHFFFAOYSA-N,CCMSLIB00012465053,1049.974949
SULFAMONOMETHOXINE [M+H]+,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,WMPXPUYPYQKQCX-UHFFFAOYSA-N,CCMSLIB00012465093,3894.009273
RITODRINE [M+H]+,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,IOVGROKTTNBUGK-UHFFFAOYSA-N,CCMSLIB00012465110,1008.73551
TRIMETHOBENZAMIDE [M+H]+,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,FEZBIKUBAYAZIU-UHFFFAOYSA-N,CCMSLIB00012465143,1600.148277
METAPROTERENOL [M+K]+,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,CCMSLIB00012465155,8129.961509
METHOXAMINE [M+H]+,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N,CCMSLIB00012465197,29.99985803
SULFAMETHOXYPYRIDAZINE [M+H]+,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,VLYWMPOKSSWJAL-UHFFFAOYSA-N,CCMSLIB00012465200,1379.859988
ACETANILIDE [M+H-H2O]+,CC(=O)Nc1ccccc1,WRAGCBBWIYQMRF-UHFFFAOYSA-N,CCMSLIB00012465218,1264.10562
PIRACETAM [M+Na]+,NC(=O)CN1CCCC1=O,GMZVRMREEHBGGF-UHFFFAOYSA-N,CCMSLIB00012465228,2000.028138
OXYBATE [M+H]+,O=C(O)CCCO,SJZRECIVHVDYJC-UHFFFAOYSA-N,CCMSLIB00012465235,4799.769465
OXYPHENCYCLIMINE [M+H]+,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,DUDKAZCAISNGQN-UHFFFAOYSA-N,CCMSLIB00012465241,859.8626816
PROPAFENONE [M+H]+,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,JWHAUXFOSRPERK-UHFFFAOYSA-N,CCMSLIB00012465246,387.2921156
MINOXIDIL_metabolite_005 [M+Na]+,O=CCCCC=O,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,CCMSLIB00012465273,100.0029964
NAPHAZOLINE [M+H]+,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,CCMSLIB00012465301,267.4755971
CEFAZOLIN [M+H]+,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,MLYYVTUWGNIJIB-UHFFFAOYSA-N,CCMSLIB00012465305,10999.54018
MEPIVACAINE [M+H]+,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,CCMSLIB00012465354,4999.918815
CEFOXITIN [M+H]+,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,WZOZEZRFJCJXNZ-UHFFFAOYSA-N,CCMSLIB00012465429,10000.93577
ANTAZOLINE [M+H]+,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,REYFJDPCWQRWAA-UHFFFAOYSA-N,CCMSLIB00012465453,397.9850019
ANTHRALIN [M+H]+,O=C1c2c(O)cccc2Cc2cccc(O)c21,NUZWLKWWNNJHPT-UHFFFAOYSA-N,CCMSLIB00012465465,1541.993186
SALICYLANILIDE [M+Na]+,O=C(Nc1ccccc1)c1ccccc1O,HYLCRKVCRPLFRE-UHFFFAOYSA-N,CCMSLIB00012465484,2468.02604
NYLIDRIN [M+H]+,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,PTGXAUBQBSGPKF-UHFFFAOYSA-N,CCMSLIB00012465506,249.9883102
VIGABATRIN [M+Na]+,C=CC(N)CCC(=O)O,PJDFLNIOAUIZSL-UHFFFAOYSA-N,CCMSLIB00012465515,3000.023228
OXACILLIN [M+H]+,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UWYHMGVUTGAWSP-UHFFFAOYSA-N,CCMSLIB00012465528,8061.37409
CEFMETAZOLE [M+Na]+,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SNBUBQHDYVFSQF-UHFFFAOYSA-N,CCMSLIB00012465532,3227.685105
OXYMETAZOLINE [M+H]+,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,WYWIFABBXFUGLM-UHFFFAOYSA-N,CCMSLIB00012465554,4.699801441
BENSERAZIDE [M+Na]+,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,BNQDCRGUHNALGH-UHFFFAOYSA-N,CCMSLIB00012465620,4999.883382
BENZETHONIUM [M]+,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,SIYLLGKDQZGJHK-UHFFFAOYSA-N,CCMSLIB00012465627,337.9688731
PARACHLOROPHENOL [M+K]+,Oc1ccc(Cl)cc1,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,CCMSLIB00012465650,366.9771622
PARGYLINE [M+H]+,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N,CCMSLIB00012465654,679.9914595
METHSCOPOLAMINE [M]+,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,LZCOQTDXKCNBEE-UHFFFAOYSA-N,CCMSLIB00012465716,1047.55556
CAMPHOR [M+H]+,CC12CCC(CC1=O)C2(C)C,DSSYKIVIOFKYAU-UHFFFAOYSA-N,CCMSLIB00012465769,1309.939766
PRAVASTATIN [M+H]+,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,TUZYXOIXSAXUGO-UHFFFAOYSA-N,CCMSLIB00012465773,8938.284103
PENFLURIDOL [M+H]+,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,MDLAAYDRRZXJIF-UHFFFAOYSA-N,CCMSLIB00012465808,87.00448306
TILORONE [M+H]+,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,MPMFCABZENCRHV-UHFFFAOYSA-N,CCMSLIB00012465820,1044.251966
MEFEXAMIDE [M+H]+,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,CCMSLIB00012465840,1.499957198
METFORMIN [M+H]+,CN(C)C(=N)N=C(N)N,XZWYZXLIPXDOLR-UHFFFAOYSA-N,CCMSLIB00012465855,1449.921418
PHENOXYBENZAMINE [M+H]+,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW-UHFFFAOYSA-N,CCMSLIB00012465870,1175.244622
CEFADROXIL [M+H]+,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,BOEGTKLJZSQCCD-UHFFFAOYSA-N,CCMSLIB00012465883,10000.1376
CEFOTAXIME [M+H]+,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,GPRBEKHLDVQUJE-UHFFFAOYSA-N,CCMSLIB00012465899,20001.14168
CEPHAPIRIN [M+Na]+,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,UQLLWWBDSUHNEB-UHFFFAOYSA-N,CCMSLIB00012465917,26089.72495
NICARDIPINE [M+H]+,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,CCMSLIB00012466001,313.3631813
SULFAQUINOXALINE [M+H]+,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,NHZLNPMOSADWGC-UHFFFAOYSA-N,CCMSLIB00012466004,14999.85018
CHLORAMBUCIL [M+H]+,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,JCKYGMPEJWAADB-UHFFFAOYSA-N,CCMSLIB00012466019,79.99552956
ZOMEPIRAC [M+H]+,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,ZXVNMYWKKDOREA-UHFFFAOYSA-N,CCMSLIB00012466021,62.99913624
CHLORCYCLIZINE [M+H]+,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,WFNAKBGANONZEQ-UHFFFAOYSA-N,CCMSLIB00012466032,299.9670913
CHLOROCRESOL [M+H]+,Cc1cc(O)ccc1Cl,CFKMVGJGLGKFKI-UHFFFAOYSA-N,CCMSLIB00012466045,599.9789593
CHLOROXYLENOL [M+Na]+,Cc1cc(O)cc(C)c1Cl,OSDLLIBGSJNGJE-UHFFFAOYSA-N,CCMSLIB00012466060,999.9872289
ETHOPROPAZINE [M+H]+,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCMSLIB00012466095,441.6134802
PIPERACILLIN [M+H]+,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,IVBHGBMCVLDMKU-UHFFFAOYSA-N,CCMSLIB00012466179,10000.69556
VALPROATE [M+H]+,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,CCMSLIB00012466278,1035.705794
CYCLOPENTOLATE [M+H]+,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,SKYSRIRYMSLOIN-UHFFFAOYSA-N,CCMSLIB00012466304,960.0296505
CYCLOSERINE [M+Na]+,NC1CONC1=O,DYDCUQKUCUHJBH-UHFFFAOYSA-N,CCMSLIB00012466316,4115.984199
GUANETHIDINE [M+Na]+,N=C(N)NCCN1CCCCCCC1,ACGDKVXYNVEAGU-UHFFFAOYSA-N,CCMSLIB00012466317,919.2202742
ACETARSOL [M+K]+,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,CCMSLIB00012466341,3.999970923
PROMAZINE [M+H]+,CN(C)CCCN1c2ccccc2Sc2ccccc21,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,CCMSLIB00012466353,400.9605242
HETACILLIN [M+H]+,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,DXVUYOAEDJXBPY-UHFFFAOYSA-N,CCMSLIB00012466399,15000.88581
